date,voltage,current,power,energy,frequency,powerfactor
4/17/2021,217.3,0.08,9.1,11.72,49.9,0.54
4/17/2021,214.4,0.08,9.1,11.72,50,0.54
4/17/2021,217.9,0.08,9.1,11.72,50,0.53
4/17/2021,219.1,0.08,9.2,11.72,50.1,0.54
4/17/2021,225.2,0.08,9.2,11.73,50,0.54
4/17/2021,220.3,0.08,9.2,11.73,49.7,0.54
4/17/2021,222.7,0.08,9.2,11.73,50,0.54
4/17/2021,228.9,0.08,9.3,11.73,50,0.5
4/17/2021,229.7,0.08,9.3,11.74,49.9,0.51
4/17/2021,222.8,0.08,9.3,11.74,50,0.54
4/18/2021,222,0.08,9.2,11.74,49.9,0.55
4/18/2021,223.7,0.08,9.2,11.74,49.8,0.55
4/18/2021,229.5,0.08,9.3,11.75,49.9,0.53
4/18/2021,224,0.08,9.2,11.75,50,0.54
4/18/2021,221.5,0.08,9.2,11.75,50,0.55
4/18/2021,222.7,0.08,9.3,11.75,49.9,0.54
4/18/2021,228.1,0.08,9.3,11.76,50,0.54
4/18/2021,226.6,0.07,9.3,11.76,49.9,0.56
4/18/2021,225.6,0.07,9.3,11.76,50,0.56
4/18/2021,221.3,0.07,9.2,11.76,49.9,0.58
4/18/2021,223.7,0.07,9.2,11.77,50,0.58
4/18/2021,230.7,0.07,9.4,11.77,50,0.58
4/18/2021,226.3,0.07,9.3,11.77,49.9,0.56
4/18/2021,224.7,0.07,9.3,11.77,50,0.57
4/18/2021,231,0.07,9.3,11.77,50,0.54
4/18/2021,224,0.08,9.2,11.78,50,0.53
4/18/2021,228,0.08,9.3,11.78,50,0.54
4/18/2021,229.2,0.07,9.3,11.78,49.9,0.56
4/18/2021,227.8,0.07,9.3,11.78,49.9,0.57
4/18/2021,229.9,0.07,9.3,11.79,50,0.55
4/18/2021,224.3,0.07,9.2,11.79,49.9,0.56
4/18/2021,223.3,0.07,9.2,11.79,49.9,0.56
4/18/2021,228.8,0.07,9.3,11.79,50,0.55
4/18/2021,226.1,0.07,9.3,11.79,50,0.56
4/18/2021,222.9,0.07,9.3,11.8,50,0.57
4/18/2021,226.3,0.07,9.3,11.8,50,0.56
4/18/2021,224.8,0.07,9.3,11.8,50,0.57
4/18/2021,223.2,0.07,9.3,11.8,50,0.57
4/18/2021,223.1,0.07,9.3,11.81,50,0.58
4/18/2021,214.5,0.07,9.1,11.81,50,0.58
4/18/2021,220,0.08,9.2,11.81,49.9,0.56
4/18/2021,209.8,0.08,9.1,11.81,50,0.57
4/18/2021,208.9,0.08,9.1,11.82,49.9,0.57
4/18/2021,209.1,0.08,9.1,11.82,50,0.58
4/18/2021,216,0.08,9.1,11.82,49.9,0.55
4/18/2021,215.7,0.08,9.2,11.82,50,0.57
4/18/2021,207,0.08,9,11.82,49.9,0.55
4/18/2021,211.7,0.08,9.1,11.83,50,0.55
4/18/2021,201.2,0.08,9,11.83,50,0.56
4/18/2021,204.1,0.09,9,11.83,50,0.51
4/18/2021,218.3,0.08,9.2,11.83,50,0.53
4/18/2021,219,0.08,9.2,11.84,50,0.5
4/18/2021,223.5,0.08,9.2,11.84,50,0.5
4/18/2021,216,0.08,9.2,11.84,50,0.51
4/18/2021,207.6,0.08,9.1,11.84,50,0.53
4/18/2021,213.5,0.08,9.1,11.85,50,0.51
4/18/2021,209.7,0.08,9.1,11.85,49.9,0.52
4/18/2021,216.4,0.08,9.2,11.85,50,0.55
4/18/2021,219.8,0.08,9.2,11.85,49.9,0.51
4/18/2021,216.1,0.09,9.2,11.85,50,0.49
4/18/2021,215.9,0.08,9.2,11.86,50,0.52
4/18/2021,203.3,0.09,9,11.86,50,0.52
4/18/2021,213.7,0.09,9.1,11.86,49.9,0.5
4/18/2021,216.7,0.08,9.2,11.86,50,0.51
4/18/2021,209.4,0.08,9.1,11.87,50,0.54
4/18/2021,215.1,0.08,9.1,11.87,50,0.54
4/18/2021,210.9,0.09,9.1,11.87,50,0.51
4/18/2021,210.3,0.08,9.1,11.87,50,0.52
4/18/2021,213.2,0.08,9.1,11.88,50,0.53
4/18/2021,221.3,0.08,9.2,11.88,50,0.5
4/18/2021,211.4,0.08,9.1,11.88,50,0.54
4/18/2021,210.2,0.08,9.1,11.88,50,0.53
4/18/2021,212.5,0.08,9.1,11.89,50,0.52
4/18/2021,208.7,0.08,9.1,11.89,50,0.55
4/18/2021,197.7,0.09,8.9,11.89,50.1,0.53
4/18/2021,200.5,0.08,9,11.89,50.1,0.53
4/18/2021,209.4,0.08,9,11.9,50.1,0.54
4/18/2021,219,0.08,9.2,11.9,50,0.55
4/18/2021,193.9,0.08,8.9,11.9,49.9,0.55
4/18/2021,196,0.08,8.9,11.9,50,0.55
4/18/2021,190.7,0.08,8.9,11.9,50.1,0.57
4/18/2021,201.4,0.08,8.9,11.91,50,0.53
4/18/2021,210.7,0.08,9.1,11.91,49.9,0.54
4/18/2021,221.4,0.08,9.1,11.91,50,0.52
4/18/2021,215.4,0.08,9.1,11.91,50,0.53
4/18/2021,223.2,0.08,9.2,11.92,50,0.52
4/18/2021,222.3,0.08,9.2,11.92,50,0.52
4/18/2021,221.2,0.08,9.2,11.92,50,0.53
4/18/2021,215.8,0.08,9.1,11.92,50,0.53
4/18/2021,228.9,0.08,9.2,11.93,50,0.5
4/18/2021,218.3,0.08,9.1,11.93,49.9,0.54
4/18/2021,218.5,0.08,9.1,11.93,50,0.53
4/18/2021,221,0.04,1,11.93,50,0.13
4/18/2021,224.6,0.04,1,11.93,50,0.12
4/18/2021,219.1,0.04,1,11.93,50,0.13
4/18/2021,218.3,0.04,1,11.93,50,0.13
4/18/2021,225.5,0.04,1,11.93,50,0.12
4/18/2021,230.2,0.08,9.3,11.93,50,0.52
4/18/2021,224.2,0.08,9.2,11.94,50,0.51
4/18/2021,223.1,0.08,9.2,11.94,49.9,0.52
4/18/2021,223,0.08,9.3,11.94,50,0.52
4/18/2021,220.4,0.08,9.2,11.94,50,0.52
4/18/2021,222.5,0.08,9.2,11.95,50,0.52
4/18/2021,222.1,0.08,9.2,11.95,49.9,0.52
4/18/2021,228.8,0.08,9.3,11.95,50,0.52
4/19/2021,228.5,0.07,9.4,11.95,49.9,0.56
4/19/2021,229.2,0.08,9.3,11.96,49.9,0.52
4/19/2021,227.4,0.08,9.3,11.96,50,0.52
4/19/2021,226,0.08,9.2,11.96,50,0.52
4/19/2021,218.8,0.08,9.2,11.96,50,0.53
4/19/2021,225.3,0.08,9.3,11.96,50,0.52
4/19/2021,225,0.08,9.3,11.97,50,0.54
4/19/2021,225.3,0.08,9.2,11.97,50,0.54
4/19/2021,229.1,0.08,9.3,11.97,50,0.52
4/19/2021,224.1,0.07,9.2,11.97,49.9,0.56
4/19/2021,219.4,0.08,9.2,11.98,49.9,0.56
4/19/2021,227.9,0.07,9.3,11.98,50,0.57
4/19/2021,218.5,0.08,9.2,11.98,49.9,0.56
4/19/2021,223.9,0.08,9.3,11.98,50,0.55
4/19/2021,221.3,0.08,9.2,11.98,49.9,0.55
4/19/2021,229.7,0.08,9.3,11.99,50,0.51
4/19/2021,227,0.08,9.3,11.99,50,0.53
4/19/2021,228.5,0.07,9.3,11.99,50.1,0.57
4/19/2021,229.5,0.07,9.3,11.99,50.1,0.56
4/19/2021,232.2,0.08,9.4,12,50,0.53
4/19/2021,229.6,0.08,9.3,12,50,0.53
4/19/2021,218.2,0.08,9.2,12,50,0.53
4/19/2021,223.5,0.07,9.2,12,49.9,0.56
4/19/2021,223.9,0.07,9.3,12.01,50,0.57
4/19/2021,221.5,0.07,9.2,12.01,49.9,0.58
4/19/2021,228.1,0.07,9.3,12.01,49.9,0.57
4/19/2021,231.4,0.07,9.3,12.01,50,0.56
4/19/2021,229.7,0.08,9.3,12.02,49.9,0.53
4/19/2021,233.2,0.09,9.3,12.02,49.9,0.47
4/19/2021,223.4,0.09,9.2,12.02,50.1,0.47
4/19/2021,222.3,0.08,9.2,12.02,50,0.53
4/19/2021,221.1,0.09,9.2,12.03,50,0.49
4/19/2021,228.1,0.08,9.3,12.03,50,0.5
4/19/2021,215.6,0.08,9.1,12.03,49.9,0.5
4/19/2021,214.1,0.08,9.1,12.03,49.8,0.51
4/19/2021,227.7,0.08,9.3,12.03,50,0.52
4/19/2021,219,0.08,9.2,12.04,50,0.56
4/19/2021,219.1,0.08,9.2,12.04,50,0.52
4/19/2021,216.1,0.08,9.1,12.04,50,0.5
4/19/2021,215.2,0.08,9.1,12.04,50,0.51
4/19/2021,213.1,0.08,9.1,12.04,50,0.51
4/19/2021,210.7,0.08,9.1,12.05,50,0.52
4/19/2021,219.6,0.08,9.2,12.05,50,0.51
4/19/2021,217.9,0.08,9.2,12.05,50,0.5
4/19/2021,224.1,0.09,9.2,12.05,50,0.48
4/19/2021,214.9,0.08,9.2,12.06,50,0.52
4/19/2021,217.5,0.08,9.1,12.06,50,0.51
4/19/2021,219.4,0.09,9.2,12.06,50,0.49
4/19/2021,213.7,0.08,9.1,12.06,49.9,0.51
4/19/2021,217.7,0.09,9.2,12.07,50,0.47
4/19/2021,219.8,0.09,9.2,12.07,50,0.48
4/19/2021,207.3,0.08,9,12.07,50,0.54
4/19/2021,190.5,0.08,8.9,12.07,50,0.56
4/19/2021,210.6,0.08,9.1,12.07,50,0.51
4/19/2021,208.2,0.09,9,12.08,50,0.51
4/19/2021,195.6,0.09,8.9,12.08,50,0.53
4/19/2021,219.9,0.09,9.2,12.08,50,0.49
4/19/2021,219.9,0.08,9.2,12.08,50,0.5
4/19/2021,216.8,0.09,9.2,12.09,50,0.5
4/19/2021,207.4,0.09,9.1,12.09,50,0.5
4/19/2021,209.2,0.09,9,12.09,50,0.49
4/19/2021,213,0.08,9.2,12.09,50,0.54
4/19/2021,222.6,0.08,9.2,12.1,49.9,0.5
4/19/2021,215.3,0.09,9.1,12.1,50,0.48
4/19/2021,203,0.09,9,12.1,50,0.5
4/19/2021,216.8,0.08,9.2,12.1,50,0.54
4/19/2021,220.1,0.08,9.2,12.11,50,0.55
4/19/2021,211,0.08,9.1,12.11,50,0.53
4/19/2021,213,0.08,9.1,12.11,50,0.53
4/19/2021,195,0.08,8.9,12.11,50,0.56
4/19/2021,198.2,0.08,9,12.11,50,0.58
4/19/2021,199.7,0.08,8.9,12.12,50,0.55
4/19/2021,208.8,0.08,9.1,12.12,50,0.55
4/19/2021,213,0.08,9.1,12.12,49.9,0.52
4/19/2021,216.5,0.08,9.2,12.12,50,0.52
4/19/2021,222.6,0.08,9.2,12.13,50,0.52
4/19/2021,217.4,0.08,9.1,12.13,50,0.55
4/19/2021,220.1,0.08,9.2,12.13,50,0.55
4/19/2021,218.5,0.08,9.2,12.13,50,0.51
4/19/2021,220.4,0.08,9.2,12.14,50,0.53
4/19/2021,216,0.08,9.1,12.14,49.9,0.53
4/19/2021,220,0.08,9.2,12.14,50,0.52
4/19/2021,229.2,0.08,9.3,12.14,49.9,0.51
4/19/2021,225.9,0.08,9.3,12.15,50,0.51
4/19/2021,220.1,0.08,9.2,12.15,50,0.52
4/19/2021,218.3,0.08,9.2,12.15,49.9,0.53
4/19/2021,222,0.08,9.2,12.15,50,0.52
4/19/2021,216.5,0.08,9.1,12.15,49.9,0.52
4/19/2021,222.3,0.08,9.2,12.16,50,0.52
4/19/2021,218.3,0.08,9.2,12.16,50,0.55
4/19/2021,224.4,0.08,9.2,12.16,50,0.53
4/19/2021,227.3,0.08,9.3,12.16,50,0.51
4/19/2021,230.7,0.08,9.3,12.17,50,0.52
4/19/2021,230.9,0.08,9.4,12.17,49.9,0.49
4/20/2021,223,0.08,9.3,12.17,49.9,0.51
4/20/2021,227.7,0.08,9.3,12.17,49.9,0.5
4/20/2021,233,0.08,9.4,12.18,49.9,0.5
4/20/2021,239,0.08,9.5,12.18,50,0.5
4/20/2021,232,0.08,9.4,12.18,50,0.53
4/20/2021,231.2,0.08,9.3,12.18,50,0.53
4/20/2021,232,0.07,9.3,12.19,50,0.55
4/20/2021,223.9,0.08,9.2,12.19,50,0.55
4/20/2021,224.8,0.08,9.2,12.19,49.9,0.53
4/20/2021,218.7,0.07,9.2,12.19,50,0.57
4/20/2021,228.7,0.08,9.3,12.2,50,0.54
4/20/2021,221.1,0.08,9.2,12.2,50,0.55
4/20/2021,229.8,0.07,9.3,12.2,50,0.55
4/20/2021,217.8,0.07,9.2,12.2,50,0.57
4/20/2021,226.9,0.08,9.3,12.2,50,0.54
4/20/2021,224.2,0.07,9.2,12.21,50,0.55
4/20/2021,217,0.08,9.2,12.21,49.9,0.54
4/20/2021,222.7,0.08,9.2,12.21,49.9,0.52
4/20/2021,227.4,0.08,9.3,12.21,50,0.53
4/20/2021,225.6,0.07,9.3,12.22,50,0.56
4/20/2021,235.9,0.08,9.4,12.22,50,0.53
4/20/2021,233.5,0.07,9.4,12.22,50,0.54
4/20/2021,231.8,0.08,9.3,12.22,49.9,0.51
4/20/2021,223.1,0.08,9.2,12.22,50,0.54
4/20/2021,227.4,0.07,9.4,12.23,49.9,0.57
4/20/2021,234.5,0.08,9.3,12.24,50,0.52
4/20/2021,215.7,0.08,9.1,12.24,49.9,0.52
4/20/2021,213.1,0.08,9.1,12.24,50,0.56
4/20/2021,219.5,0.08,9.2,12.24,50,0.54
4/20/2021,226.6,0.08,9.2,12.25,50,0.53
4/20/2021,227.5,0.08,9.3,12.25,50,0.52
4/20/2021,219,0.08,9.2,12.25,50,0.53
4/20/2021,222.4,0.08,9.2,12.25,50,0.52
4/20/2021,225.4,0.08,9.3,12.26,50,0.54
4/20/2021,224.8,0.07,9.3,12.26,50,0.57
4/20/2021,212,0.08,9.1,12.26,49.9,0.52
4/20/2021,223.7,0.08,9.3,12.26,49.9,0.54
4/20/2021,218.9,0.08,9.2,12.26,50,0.53
4/20/2021,215,0.09,9.2,12.27,50,0.5
4/20/2021,220.7,0.08,9.2,12.27,50,0.53
4/20/2021,211.6,0.08,9.1,12.27,49.9,0.52
4/20/2021,217.5,0.08,9.1,12.27,50,0.52
4/20/2021,217.2,0.08,9.2,12.28,50,0.54
4/20/2021,214.7,0.08,9.1,12.28,50,0.51
4/20/2021,204.9,0.08,9.1,12.28,50,0.56
4/20/2021,222.4,0.08,9.2,12.28,50,0.5
4/20/2021,218.9,0.08,9.1,12.29,50,0.53
4/20/2021,218.7,0.08,9.1,12.29,49.9,0.53
4/20/2021,219.7,0.08,9.1,12.29,50,0.52
4/20/2021,215.2,0.08,9.1,12.29,50,0.51
4/20/2021,220.3,0.08,9.1,12.29,49.9,0.52
4/20/2021,220.1,0.08,9.1,12.3,50,0.53
4/20/2021,216.4,0.08,9.1,12.3,50,0.5
4/20/2021,220.3,0.08,9.1,12.3,49.9,0.5
4/20/2021,211.9,0.09,9.1,12.3,50,0.51
4/20/2021,217.4,0.09,9.1,12.31,50,0.49
4/20/2021,215.1,0.08,9.2,12.31,50,0.54
4/20/2021,209.5,0.08,9.1,12.31,50,0.52
4/20/2021,211.4,0.08,9.1,12.31,49.9,0.51
4/20/2021,208.3,0.08,9.1,12.31,50,0.53
4/20/2021,206.5,0.08,9,12.32,50,0.53
4/20/2021,215.4,0.08,9.1,12.32,50,0.54
4/20/2021,216.6,0.08,9.1,12.32,50,0.56
4/20/2021,222.7,0.07,9.2,12.32,50,0.57
4/20/2021,219.9,0.08,9.1,12.36,49.9,0.51
4/20/2021,220.4,0.08,9.2,12.37,50,0.5
4/20/2021,229.6,0.08,9.3,12.37,49.9,0.49
4/20/2021,228.3,0.08,9.3,12.37,50,0.5
4/20/2021,230.3,0.08,9.3,12.37,50,0.49
4/20/2021,225.7,0.08,9.2,12.37,50,0.5
4/20/2021,222,0.08,9.2,12.38,49.9,0.52
4/20/2021,222.4,0.08,9.2,12.38,50,0.52
4/20/2021,228.4,0.08,9.3,12.38,50,0.5
4/20/2021,227.9,0.08,9.3,12.38,50,0.51
4/20/2021,223.4,0.08,9.3,12.38,50,0.56
4/20/2021,226.6,0.08,9.3,12.39,49.9,0.55
4/20/2021,232.3,0.08,9.3,12.39,50,0.49
4/20/2021,229.1,0.08,9.4,12.39,50,0.51
4/21/2021,228.3,0.08,9.3,12.39,50,0.53
4/21/2021,234,0.08,9.4,12.4,50,0.49
4/21/2021,236.4,0.08,9.4,12.4,50,0.48
4/21/2021,229,0.08,9.3,12.4,50,0.53
4/21/2021,231.9,0.08,9.3,12.4,50,0.53
4/21/2021,228.7,0.08,9.3,12.41,50,0.52
4/21/2021,228.7,0.08,9.3,12.41,50,0.53
4/21/2021,225.4,0.08,9.3,12.41,49.9,0.54
4/21/2021,231.8,0.07,9.3,12.41,50,0.55
4/21/2021,226.4,0.07,9.3,12.42,49.9,0.56
4/21/2021,223.1,0.07,9.3,12.42,50,0.58
4/21/2021,223.7,0.07,9.2,12.42,50,0.57
4/21/2021,222.3,0.07,9.2,12.42,50,0.56
4/21/2021,228.9,0.08,9.3,12.43,50,0.52
4/21/2021,226.3,0.08,9.2,12.43,50,0.53
4/21/2021,227.9,0.07,9.3,12.43,50,0.55
4/21/2021,222.9,0.08,9.2,12.43,50,0.53
4/21/2021,226.7,0.07,9.3,12.43,50,0.57
4/21/2021,229,0.07,9.3,12.44,49.9,0.58
4/21/2021,225.1,0.08,9.2,12.44,50,0.54
4/21/2021,234.8,0.08,9.4,12.44,50,0.53
4/21/2021,223.8,0.07,9.2,12.44,50,0.56
4/21/2021,221.8,0.07,9.2,12.45,50,0.58
4/21/2021,216,0.07,9.2,12.45,50,0.58
4/21/2021,224.8,0.07,9.2,12.45,50,0.57
4/21/2021,229.3,0.07,9.3,12.45,50,0.58
4/21/2021,222.6,0.07,9.2,12.46,50,0.57
4/21/2021,229.1,0.07,9.3,12.46,50,0.57
4/21/2021,233.7,0.07,9.4,12.46,50,0.54
4/21/2021,221.7,0.08,9.2,12.46,49.9,0.55
4/21/2021,209.9,0.08,9.1,12.46,50,0.57
4/21/2021,217,0.08,9.2,12.47,50,0.55
4/21/2021,211.6,0.09,9.1,12.47,50,0.51
4/21/2021,217.5,0.08,9.2,12.47,50,0.54
4/21/2021,219.1,0.08,9.2,12.47,50.1,0.51
4/21/2021,213.8,0.08,9.1,12.48,50,0.57
4/21/2021,221,0.08,9.2,12.5,50,0.52
4/21/2021,225.7,0.09,9.2,12.5,50,0.47
4/21/2021,220.3,0.08,9.2,12.5,50,0.54
4/21/2021,229.6,0.08,9.3,12.5,50,0.51
4/21/2021,223.2,0.08,9.2,12.51,50,0.52
4/21/2021,224.9,0.08,9.2,12.51,50,0.49
4/21/2021,219.6,0.08,9.1,12.51,50,0.51
4/21/2021,213.6,0.08,9.1,12.51,50,0.52
4/21/2021,210.4,0.08,9,12.52,49.9,0.52
4/21/2021,216.6,0.08,9.1,12.52,50,0.51
4/21/2021,204.3,0.08,9,12.52,50,0.52
4/21/2021,218.5,0.08,9.1,12.53,49.9,0.53
4/21/2021,215,0.08,9.1,12.53,50,0.54
4/21/2021,204.1,0.08,9,12.53,50,0.52
4/21/2021,216.9,0.08,9.1,12.53,50,0.52
4/21/2021,205,0.08,9,12.54,50,0.54
4/21/2021,215,0.08,9.1,12.54,50,0.53
4/21/2021,216.1,0.08,9.1,12.54,50,0.53
4/21/2021,208.3,0.08,9.1,12.54,50,0.54
4/21/2021,215.4,0.08,9.1,12.54,50,0.53
4/21/2021,209.3,0.08,9.1,12.55,50,0.54
4/21/2021,221.9,0.08,9.2,12.55,50,0.5
4/21/2021,222.2,0.08,9.2,12.55,50,0.55
4/21/2021,222.6,0.08,9.2,12.55,50,0.52
4/21/2021,217.5,0.08,9.2,12.56,50,0.53
4/21/2021,216.3,0.08,9.1,12.56,50,0.55
4/21/2021,213.9,0.08,9.1,12.56,49.9,0.53
4/21/2021,212.9,0.08,9.1,12.56,49.9,0.53
4/21/2021,210.2,0.08,9,12.56,50,0.54
4/21/2021,216.9,0.08,9.1,12.57,50,0.53
4/21/2021,213.9,0.08,9.1,12.57,49.9,0.51
4/21/2021,219.5,0.08,9.1,12.57,49.9,0.52
4/21/2021,217.2,0.08,9.1,12.57,50,0.52
4/21/2021,221.9,0.08,9.2,12.58,49.9,0.51
4/21/2021,223.1,0.08,9.2,12.58,50,0.52
4/21/2021,220.9,0.08,9.1,12.58,50,0.5
4/21/2021,207.9,0.08,9.1,12.58,49.9,0.54
4/21/2021,218.3,0.08,9.2,12.59,50,0.53
4/21/2021,208.9,0.08,9,12.59,49.9,0.53
4/21/2021,218.1,0.08,9.2,12.59,50,0.56
4/21/2021,215.2,0.08,9.1,12.59,49.9,0.52
4/21/2021,225.7,0.08,9.3,12.6,50,0.51
4/21/2021,223.9,0.08,9.3,12.6,50,0.53
4/21/2021,223,0.08,9.2,12.6,50,0.53
4/21/2021,226.5,0.08,9.3,12.6,49.9,0.53
4/21/2021,226.5,0.08,9.3,12.6,50,0.53
4/21/2021,223.4,0.07,9.3,12.61,50,0.57
4/21/2021,228,0.08,9.3,12.61,49.9,0.54
4/21/2021,229,0.08,9.3,12.61,50,0.54
4/21/2021,223.5,0.07,9.3,12.61,49.9,0.56
4/22/2021,232.2,0.08,9.4,12.62,49.9,0.53
4/22/2021,225.9,0.07,9.3,12.62,49.9,0.56
4/22/2021,226.4,0.07,9.3,12.62,50,0.56
4/22/2021,222.6,0.07,9.2,12.62,49.9,0.57
4/22/2021,225.9,0.08,9.3,12.62,49.9,0.55
4/22/2021,230.2,0.07,9.3,12.63,49.9,0.55
4/22/2021,235.6,0.07,9.4,12.63,50,0.55
4/22/2021,231.5,0.07,9.3,12.63,50,0.54
4/22/2021,220.8,0.07,9.2,12.63,50,0.57
4/22/2021,218.1,0.07,9.2,12.64,50,0.58
4/22/2021,230.9,0.07,9.4,12.64,50,0.58
4/22/2021,227.4,0.07,9.3,12.64,50,0.58
4/22/2021,227.4,0.07,9.3,12.64,49.9,0.58
4/22/2021,230.2,0.07,9.3,12.65,49.9,0.57
4/22/2021,229.4,0.07,9.3,12.65,50,0.56
4/22/2021,233.5,0.08,9.3,12.65,50,0.53
4/22/2021,227,0.07,9.2,12.65,50,0.56
4/22/2021,229.7,0.07,9.3,12.65,49.9,0.57
4/22/2021,233.9,0.07,9.4,12.66,50,0.55
4/22/2021,232,0.07,9.3,12.66,50,0.56
4/22/2021,227.5,0.07,9.3,12.66,50,0.57
4/22/2021,227.2,0.07,9.2,12.66,50,0.57
4/22/2021,224.8,0.07,9.2,12.67,50,0.58
4/22/2021,225.2,0.07,9.2,12.67,50,0.58
4/22/2021,220.2,0.07,9.2,12.67,50,0.58
4/22/2021,235.5,0.07,9.4,12.67,50,0.55
4/22/2021,230.2,0.07,9.3,12.68,50,0.55
4/22/2021,226,0.07,9.3,12.68,50,0.57
4/22/2021,232.4,0.08,9.3,12.68,49.9,0.53
4/22/2021,228.6,0.07,9.3,12.68,50,0.57
4/22/2021,221.4,0.08,9.2,12.69,50,0.53
4/22/2021,227.3,0.08,9.2,12.69,50,0.54
4/22/2021,224.8,0.08,9.2,12.69,49.9,0.53
4/22/2021,221,0.08,9.2,12.69,50,0.55
4/22/2021,213.6,0.08,9.1,12.7,50,0.55
4/22/2021,216.5,0.08,9.1,12.7,50,0.52
4/22/2021,211.7,0.08,9.1,12.7,49.9,0.53
4/22/2021,216.4,0.08,9.2,12.7,50,0.52
4/22/2021,211.7,0.08,9.1,12.7,49.9,0.55
4/22/2021,217,0.08,9.2,12.71,49.9,0.55
4/22/2021,217.8,0.09,9.2,12.71,49.9,0.47
4/22/2021,219.5,0.08,9.2,12.71,50,0.54
4/22/2021,209.3,0.08,9.1,12.71,50,0.53
4/22/2021,202.2,0.09,8.9,12.71,50,0.52
4/22/2021,219.5,0.08,9.2,12.72,50,0.52
4/22/2021,212.2,0.08,9,12.72,49.9,0.52
4/22/2021,211.8,0.08,9,12.72,50,0.53
4/22/2021,221.1,0.08,9.2,12.72,50,0.5
4/22/2021,215.6,0.08,9.1,12.73,50,0.51
4/22/2021,211.8,0.09,9.1,12.73,50,0.5
4/22/2021,218,0.08,9.1,12.73,50,0.51
4/22/2021,219.3,0.08,9.1,12.73,50,0.49
4/22/2021,214.6,0.08,9.1,12.74,50,0.54
4/22/2021,218,0.08,9.1,12.74,50,0.52
4/22/2021,216.9,0.09,9.1,12.74,50,0.49
4/22/2021,225.3,0.08,9.2,12.74,50,0.5
4/22/2021,220.4,0.08,9.2,12.74,50,0.53
4/22/2021,214.3,0.08,9.1,12.75,50,0.53
4/22/2021,212.2,0.08,9,12.75,49.9,0.51
4/22/2021,218.4,0.09,9.2,12.75,50,0.5
4/22/2021,219.8,0.08,9.1,12.75,50,0.5
4/22/2021,220.4,0.08,9.2,12.76,49.8,0.51
4/22/2021,212.9,0.08,9,12.76,50,0.5
4/22/2021,212.1,0.08,9.1,12.76,50,0.51
4/22/2021,216.4,0.08,9.1,12.76,50,0.51
4/22/2021,223.2,0.08,9.2,12.77,50,0.5
4/22/2021,213.2,0.09,9.1,12.77,50,0.5
4/22/2021,217.9,0.09,9.2,12.77,50,0.49
4/22/2021,212.3,0.08,9,12.77,50,0.51
4/22/2021,217.6,0.08,9.2,12.78,49.9,0.51
4/22/2021,215.2,0.08,9.1,12.78,49.9,0.52
4/22/2021,212.6,0.08,9,12.78,50,0.53
4/22/2021,215.9,0.08,9.1,12.78,50,0.52
4/22/2021,219.5,0.08,9.2,12.78,50,0.55
4/22/2021,217.5,0.08,9.2,12.79,49.9,0.53
4/22/2021,216.9,0.08,9.2,12.79,50,0.52
4/22/2021,228.3,0.08,9.2,12.79,50,0.52
4/22/2021,222.8,0.08,9.2,12.79,49.9,0.52
4/22/2021,220.6,0.08,9.2,12.79,50,0.52
4/22/2021,217.6,0.08,9.1,12.8,49.9,0.5
4/22/2021,225.3,0.08,9.2,12.8,49.9,0.5
4/22/2021,220,0.08,9.1,12.8,50,0.5
4/22/2021,218,0.08,9.1,12.8,50,0.52
4/22/2021,219.3,0.08,9.2,12.81,50,0.53
4/22/2021,224.9,0.08,9.2,12.81,49.9,0.51
4/22/2021,217.6,0.08,9.1,12.81,50,0.52
4/22/2021,219.5,0.08,9.2,12.81,49.9,0.54
4/22/2021,218.4,0.08,9.1,12.82,50,0.53
4/22/2021,217.4,0.08,9.2,12.82,50,0.52
4/22/2021,222.3,0.08,9.2,12.82,49.9,0.5
4/22/2021,220.3,0.08,9.1,12.82,50,0.53
4/22/2021,227.2,0.08,9.3,12.82,50,0.52
4/22/2021,225.9,0.08,9.2,12.83,49.9,0.52
4/22/2021,227.4,0.08,9.3,12.83,50,0.52
4/22/2021,227.6,0.08,9.3,12.83,49.9,0.53
4/22/2021,229.8,0.08,9.2,12.83,49.9,0.51
4/23/2021,217.9,0.08,9.2,12.84,49.9,0.55
4/23/2021,223.1,0.08,9.2,12.84,49.9,0.55
4/23/2021,228.3,0.08,9.3,12.84,49.9,0.54
4/23/2021,233.6,0.07,9.3,12.84,50,0.54
4/23/2021,230.4,0.08,9.3,12.85,49.9,0.53
4/23/2021,227.2,0.07,9.3,12.85,50,0.55
4/23/2021,228.8,0.08,9.3,12.85,50,0.53
4/23/2021,225.1,0.07,9.2,12.85,49.9,0.57
4/23/2021,224.1,0.07,9.2,12.86,50,0.57
4/23/2021,221.8,0.07,9.2,12.86,50,0.58
4/23/2021,224.3,0.08,9.2,12.86,49.9,0.53
4/23/2021,229,0.07,9.3,12.86,50,0.56
4/23/2021,224.6,0.08,9.2,12.87,49.9,0.54
4/23/2021,226.8,0.07,9.3,12.87,49.9,0.55
4/23/2021,225,0.08,9.2,12.87,50,0.52
4/23/2021,227.6,0.08,9.2,12.87,50,0.51
4/23/2021,225.6,0.08,9.2,12.87,50,0.52
4/23/2021,221.6,0.08,9.2,12.88,50,0.53
4/23/2021,226.3,0.07,9.2,12.88,50,0.55
4/23/2021,228.3,0.08,9.3,12.88,50,0.54
