date,voltage,current,power,energy,frequency,powerfactor
3/7/2021,203.2,0.17,34.3,8.64,50,0.98
3/7/2021,194.1,0.17,31.5,8.65,50,0.98
3/7/2021,195,0.17,31.8,8.65,49.8,0.98
3/7/2021,194.3,0.17,31.6,8.66,49.9,0.98
3/7/2021,191.5,0.17,30.8,8.67,49.9,0.97
3/7/2021,191.8,0.17,30.9,8.68,50,0.98
3/7/2021,199.1,0.17,33.1,8.69,50,0.98
3/7/2021,196.1,0.17,32.2,8.7,50,0.98
3/7/2021,199.3,0.17,33.1,8.7,50.1,0.98
3/7/2021,198.5,0.17,32.9,8.71,49.9,0.98
3/7/2021,201.8,0.17,33.8,8.72,49.9,0.98
3/7/2021,198.6,0.17,32.9,8.73,49.8,0.98
3/7/2021,198,0.17,32.7,8.74,49.9,0.98
3/7/2021,199.5,0.17,33.1,8.74,50,0.98
3/7/2021,201,0.17,33.6,8.75,49.9,0.98
3/7/2021,201,0.17,33.6,8.76,50,0.98
3/7/2021,203,0.17,34.2,8.77,50,0.98
3/7/2021,197.7,0.17,32.5,8.78,49.8,0.98
3/7/2021,198.4,0.17,32.8,8.79,50,0.98
3/7/2021,202.4,0.17,34,8.79,50,0.98
3/7/2021,201.7,0.17,33.8,8.8,50,0.98
3/7/2021,203,0.17,34.2,8.81,50,0.98
3/8/2021,202.6,0.17,34,8.82,50,0.98
3/8/2021,204.7,0.15,26.4,8.83,49.9,0.86
3/8/2021,207.2,0.15,26.9,8.84,50,0.85
3/8/2021,210.9,0.15,27.7,8.84,50,0.85
3/8/2021,211.2,0.15,27.8,8.85,50,0.85
3/8/2021,213.2,0.16,28.4,8.86,50,0.85
3/8/2021,209.9,0.15,27.5,8.86,50,0.86
3/8/2021,212.6,0.16,28.1,8.87,50,0.85
3/8/2021,214.3,0.16,28.6,8.88,50,0.86
3/8/2021,215.3,0.16,28.8,8.88,50,0.85
3/8/2021,215.8,0.16,28.9,8.89,50,0.85
3/8/2021,214.7,0.16,28.6,8.9,50,0.85
3/8/2021,215,0.16,28.7,8.9,49.9,0.86
3/8/2021,214.9,0.16,28.7,8.91,50,0.86
3/8/2021,214.6,0.16,28.6,8.92,49.9,0.85
3/8/2021,214.5,0.16,28.6,8.93,50,0.85
3/8/2021,214.3,0.16,28.5,8.93,49.9,0.85
3/8/2021,214.5,0.16,28.6,8.94,50,0.85
3/8/2021,212.3,0.16,28.1,8.95,49.9,0.85
3/8/2021,211.3,0.15,27.9,8.96,49.9,0.86
3/8/2021,214.5,0.16,28.6,8.96,50,0.85
3/8/2021,214.5,0.16,28.7,8.97,50.1,0.85
3/8/2021,209.6,0.15,27.5,8.98,50,0.85
3/8/2021,214.4,0.16,28.6,8.98,50,0.86
3/8/2021,210.9,0.15,27.8,8.99,49.9,0.86
3/8/2021,214.9,0.16,28.8,9,50,0.85
3/8/2021,211.8,0.16,28,9.01,50,0.85
3/8/2021,212.3,0.16,28.1,9.01,50,0.85
3/8/2021,212.5,0.16,28.2,9.02,50.2,0.86
3/8/2021,210.8,0.15,27.8,9.03,50,0.86
3/8/2021,210.4,0.15,27.7,9.03,50,0.85
3/8/2021,209.3,0.15,27.4,9.04,50,0.86
3/8/2021,211,0.15,27.8,9.05,50,0.86
3/8/2021,209.6,0.15,27.5,9.05,50,0.86
3/8/2021,206.4,0.15,26.7,9.06,49.8,0.86
3/8/2021,209.3,0.15,27.4,9.07,49.9,0.86
3/8/2021,206.5,0.15,26.8,9.07,49.9,0.86
3/8/2021,204.5,0.15,26.3,9.08,49.9,0.86
3/8/2021,202.4,0.15,25.8,9.09,49.8,0.86
3/8/2021,202.3,0.15,25.8,9.09,49.8,0.86
3/8/2021,208.7,0.15,27.2,9.1,49.9,0.86
3/8/2021,205.3,0.15,26.5,9.11,50,0.86
3/8/2021,206.2,0.15,26.7,9.11,50,0.86
3/8/2021,206,0.15,26.6,9.12,50,0.86
3/8/2021,203.6,0.15,26,9.13,50,0.86
3/8/2021,201.7,0.15,25.6,9.13,50,0.86
3/8/2021,204.8,0.15,26.3,9.14,49.9,0.86
3/8/2021,201.4,0.15,25.5,9.15,50,0.86
3/8/2021,204,0.15,26.1,9.15,49.9,0.86
3/8/2021,199,0.15,24.9,9.16,49.9,0.86
3/8/2021,198,0.15,24.6,9.16,49.9,0.86
3/8/2021,200.8,0.15,25.3,9.17,49.9,0.86
3/8/2021,200.7,0.15,25.3,9.18,49.9,0.86
3/8/2021,192.2,0.16,30.9,9.19,49.9,0.98
3/8/2021,187.3,0.16,29.5,9.19,50,0.98
3/8/2021,193.8,0.17,31.5,9.2,50,0.98
3/8/2021,192.6,0.17,31.1,9.21,49.9,0.98
3/8/2021,189.4,0.16,30.2,9.22,50,0.98
3/8/2021,191.7,0.17,30.9,9.22,50.2,0.98
3/8/2021,190.5,0.16,30.4,9.23,49.9,0.97
3/8/2021,194.2,0.17,31.6,9.24,50,0.98
3/8/2021,192.5,0.17,31,9.25,50,0.98
3/8/2021,195.8,0.17,31.9,9.26,49.9,0.98
3/8/2021,194.7,0.17,31.6,9.26,49.9,0.98
3/8/2021,198,0.17,32.6,9.27,50,0.98
3/8/2021,197.4,0.17,32.5,9.28,50,0.98
3/8/2021,196.6,0.17,32.2,9.29,50,0.98
3/8/2021,198.8,0.17,32.9,9.29,50,0.98
3/8/2021,203.1,0.17,34.1,9.3,50,0.98
3/8/2021,203.5,0.17,34.2,9.31,49.9,0.98
3/8/2021,202.1,0.17,33.8,9.32,49.9,0.98
3/8/2021,202.2,0.17,33.8,9.33,50,0.98
3/8/2021,196.1,0.17,32,9.34,49.8,0.98
3/8/2021,191.7,0.16,30.8,9.35,49.9,0.98
3/8/2021,187.8,0.16,29.7,9.35,50,0.98
3/8/2021,187.9,0.16,29.8,9.36,50,0.98
3/8/2021,185.8,0.16,29.2,9.37,49.9,0.98
3/8/2021,187.6,0.16,29.7,9.38,50,0.98
3/8/2021,189.4,0.16,30.2,9.38,50,0.98
3/8/2021,192.7,0.17,31.1,9.39,50,0.98
3/8/2021,186,0.16,29.2,9.4,49.9,0.98
3/8/2021,189.2,0.16,30.1,9.4,49.9,0.98
3/8/2021,186.5,0.16,29.3,9.41,49.9,0.98
3/8/2021,192.1,0.17,30.9,9.42,49.9,0.97
3/8/2021,189.8,0.16,30.3,9.43,50,0.97
3/8/2021,185.9,0.16,29.1,9.44,49.9,0.98
3/8/2021,185.3,0.16,29,9.44,49.8,0.98
3/8/2021,188,0.16,29.8,9.45,49.9,0.98
3/8/2021,185.9,0.16,29.2,9.46,50,0.98
3/8/2021,191.5,0.16,30.7,9.47,49.9,0.98
3/8/2021,181,0.16,27.8,9.47,49.9,0.98
3/8/2021,188.8,0.16,30,9.48,49.9,0.98
3/8/2021,186.5,0.16,29.4,9.49,50,0.98
3/8/2021,192.7,0.17,31.1,9.49,50,0.98
3/8/2021,191.3,0.16,30.7,9.5,49.9,0.98
3/8/2021,196.5,0.17,32.2,9.51,50.1,0.98
3/9/2021,191.4,0.16,30.7,9.52,50,0.98
3/9/2021,192.8,0.17,31.1,9.53,49.9,0.98
3/9/2021,192.5,0.17,31,9.53,49.9,0.98
3/9/2021,195.3,0.17,31.9,9.54,50,0.98
3/9/2021,193.9,0.17,31.4,9.55,49.9,0.98
3/9/2021,195.6,0.17,31.9,9.56,50,0.98
3/9/2021,197,0.17,32.3,9.57,49.9,0.98
3/9/2021,193.8,0.17,31.4,9.57,49.9,0.98
3/9/2021,194.4,0.17,31.6,9.58,50,0.98
3/9/2021,202.6,0.17,34,9.73,50,0.98
3/9/2021,206.8,0.17,35.2,9.74,49.9,0.98
3/9/2021,204.7,0.17,34.6,9.75,49.9,0.98
3/9/2021,200.1,0.17,33.2,9.75,49.8,0.98
3/9/2021,198.5,0.17,32.7,9.76,49.8,0.98
3/9/2021,198.2,0.17,32.6,9.77,49.8,0.98
3/9/2021,197.1,0.17,32.4,9.78,50,0.98
3/9/2021,198.8,0.17,32.9,9.79,50,0.98
3/9/2021,201.7,0.17,33.7,9.79,49.9,0.98
3/9/2021,204.6,0.17,34.5,9.8,49.8,0.98
3/9/2021,204.9,0.17,34.7,9.81,49.9,0.98
3/9/2021,202.6,0.17,33.9,9.82,49.8,0.98
3/9/2021,205,0.17,34.8,9.83,50.2,0.98
3/9/2021,199.8,0.17,33.1,9.84,50,0.98
3/9/2021,204.7,0.17,34.6,9.85,50,0.98
3/9/2021,202.2,0.17,33.8,9.86,49.9,0.98
3/9/2021,205.2,0.17,34.7,9.86,50,0.98
3/9/2021,203.3,0.17,34.2,9.87,50,0.98
3/9/2021,203.7,0.17,34.3,9.88,50,0.98
3/9/2021,201.8,0.17,33.7,9.89,49.9,0.98
3/9/2021,204,0.17,34.4,9.9,49.9,0.98
3/9/2021,198.2,0.17,32.6,9.91,50,0.98
3/9/2021,200.7,0.17,33.3,9.91,49.9,0.98
3/9/2021,199.9,0.17,33.1,9.92,49.8,0.98
3/9/2021,198.7,0.17,32.8,9.93,50,0.98
3/9/2021,201.2,0.17,33.5,9.94,50,0.98
3/9/2021,199.6,0.17,33,9.95,50,0.98
3/9/2021,196.5,0.17,32.1,9.96,49.9,0.98
3/9/2021,197.4,0.17,32.3,9.96,49.8,0.98
3/9/2021,197,0.16,30.3,9.97,50,0.97
3/9/2021,197,0.16,30.3,9.98,50,0.97
3/9/2021,195.3,0.16,29.8,9.99,50,0.97
3/9/2021,199.1,0.16,30.9,9.99,50,0.97
3/9/2021,196.1,0.16,30,10,50,0.97
3/9/2021,199,0.16,30.9,10.01,50.1,0.97
3/9/2021,198.2,0.16,30.6,10.02,50,0.97
3/9/2021,200.1,0.16,31.1,10.03,49.9,0.97
3/9/2021,198.4,0.16,30.6,10.03,50,0.96
3/9/2021,201.2,0.16,31.4,10.04,49.8,0.97
3/9/2021,201.7,0.16,31.6,10.05,49.9,0.97
3/9/2021,200.4,0.16,31.2,10.06,49.9,0.97
3/9/2021,202.5,0.16,31.9,10.06,50,0.97
3/9/2021,203.8,0.16,32.2,10.07,50,0.97
3/9/2021,202.4,0.16,31.8,10.08,50,0.97
3/9/2021,204.1,0.16,32.3,10.09,49.8,0.97
3/9/2021,202.1,0.16,31.7,10.1,50,0.97
3/9/2021,203.5,0.16,32.1,10.1,50,0.97
3/9/2021,196.1,0.16,30.1,10.11,50,0.97
3/9/2021,189.9,0.16,28.5,10.12,50.1,0.97
3/9/2021,187.8,0.15,28,10.13,50.3,0.97
3/9/2021,184.5,0.15,27.1,10.13,50,0.97
3/9/2021,186.3,0.15,27.5,10.14,50,0.96
3/9/2021,188.5,0.15,28.1,10.15,50,0.97
3/9/2021,191.7,0.16,28.9,10.15,49.9,0.97
3/9/2021,195.8,0.16,30.1,10.16,50,0.97
3/9/2021,193,0.16,29.3,10.17,49.9,0.97
3/9/2021,194.3,0.16,29.6,10.18,50,0.96
3/9/2021,195.9,0.16,30.1,10.18,50,0.97
3/9/2021,200.8,0.16,31.3,10.19,50,0.97
3/9/2021,202,0.16,31.7,10.2,50,0.97
3/9/2021,199.8,0.16,31.1,10.21,49.9,0.97
3/9/2021,196.5,0.16,30.2,10.21,49.9,0.97
3/9/2021,196,0.16,30.1,10.22,50,0.97
3/9/2021,192.3,0.16,29.2,10.23,50.1,0.97
3/9/2021,190.1,0.16,28.5,10.24,49.8,0.97
3/9/2021,188.1,0.15,28,10.24,49.9,0.97
3/9/2021,193.3,0.16,29.3,10.25,50,0.97
3/9/2021,193,0.16,29.3,10.26,49.9,0.97
3/9/2021,192,0.16,29,10.27,50,0.97
3/9/2021,188.7,0.16,28.2,10.27,50,0.96
3/9/2021,190.7,0.16,28.7,10.28,50,0.96
3/10/2021,190.7,0.16,28.7,10.29,49.9,0.97
3/10/2021,194.7,0.16,29.7,10.29,49.9,0.97
3/10/2021,192,0.03,0.8,10.3,49.8,0.14
3/10/2021,195,0.03,0.8,10.3,50,0.14
3/10/2021,193.3,0.03,0.8,10.3,49.9,0.14
3/10/2021,194,0.03,0.8,10.3,49.8,0.14
3/10/2021,194,0.03,0.8,10.3,50.2,0.14
3/10/2021,198.3,0.03,0.7,10.3,49.9,0.12
3/10/2021,196.1,0.03,0.8,10.3,50,0.14
3/10/2021,196.8,0.03,0.8,10.3,49.9,0.14
3/10/2021,199,0.03,0.8,10.3,50,0.13
3/10/2021,200.1,0.03,0.8,10.3,49.8,0.13
3/10/2021,199,0.03,0.8,10.3,49.8,0.13
3/10/2021,200.2,0.03,0.8,10.3,49.9,0.13
3/10/2021,200.1,0.03,0.8,10.3,50,0.13
3/10/2021,201.6,0.03,0.8,10.3,49.9,0.13
3/10/2021,201.4,0.03,0.8,10.3,50,0.13
3/10/2021,202,0.03,0.8,10.3,50,0.13
3/10/2021,202,0.03,0.8,10.3,49.9,0.13
3/10/2021,204.1,0.03,0.9,10.3,49.9,0.14
3/10/2021,203.5,0.03,0.8,10.3,49.9,0.13
3/10/2021,205.2,0.03,0.9,10.3,49.9,0.14
3/10/2021,203.6,0.03,0.8,10.3,49.8,0.13
3/10/2021,202.2,0.03,0.8,10.3,50.3,0.13
3/10/2021,203.6,0.03,0.8,10.3,49.8,0.13
3/10/2021,203.3,0.03,0.8,10.3,50,0.13
3/10/2021,203.3,0.03,0.9,10.3,49.9,0.14
3/10/2021,202.6,0.03,0.8,10.3,50,0.13
3/10/2021,203.6,0.03,0.9,10.3,50,0.14
3/10/2021,203.2,0.03,0.8,10.3,49.9,0.13
3/10/2021,199.9,0.03,0.8,10.3,49.9,0.13
3/10/2021,202,0.03,0.8,10.3,49.9,0.13
3/10/2021,203.4,0.15,26.8,10.32,49.8,0.87
3/10/2021,204.2,0.15,26.9,10.32,50,0.87
3/10/2021,207,0.15,27.5,10.33,50,0.87
3/10/2021,204.6,0.15,27,10.34,49.9,0.87
3/10/2021,203.8,0.15,26.8,10.35,50,0.87
3/10/2021,206.6,0.15,27.5,10.35,50,0.87
3/10/2021,205.5,0.15,27.2,10.36,50.1,0.87
3/10/2021,201.3,0.15,26.2,10.37,49.9,0.87
3/10/2021,205.2,0.15,27.1,10.37,50,0.87
3/10/2021,197.6,0.15,25.4,10.38,49.9,0.87
3/10/2021,202.5,0.15,26.5,10.39,50,0.87
3/10/2021,199.6,0.15,25.8,10.39,49.9,0.87
3/10/2021,201.5,0.15,26.2,10.4,49.9,0.87
3/10/2021,201.4,0.15,26.2,10.41,49.9,0.87
3/10/2021,200.2,0.15,26.1,10.41,50.3,0.87
3/10/2021,199.3,0.15,25.8,10.42,50,0.87
3/10/2021,202.7,0.15,26.5,10.43,49.9,0.87
3/10/2021,199.9,0.15,25.9,10.43,49.9,0.87
3/10/2021,194.6,0.15,24.8,10.44,50.1,0.87
3/10/2021,196.6,0.15,25.1,10.45,49.9,0.87
3/10/2021,197.6,0.15,25.4,10.45,50,0.87
3/10/2021,197.5,0.15,25.4,10.46,50,0.87
3/10/2021,197.6,0.15,25.4,10.46,49.9,0.87
3/10/2021,198,0.15,25.4,10.47,50,0.87
3/10/2021,197.8,0.15,25.4,10.48,50,0.87
3/10/2021,198.6,0.15,25.6,10.48,50,0.87
3/10/2021,198.4,0.15,25.5,10.49,50,0.87
3/10/2021,198.3,0.15,25.6,10.5,50,0.87
3/10/2021,202.1,0.15,26.4,10.5,50,0.87
3/10/2021,199.8,0.15,25.8,10.51,49.9,0.87
3/10/2021,204.1,0.15,26.8,10.52,50,0.87
3/10/2021,206.5,0.15,27.4,10.52,50,0.87
3/10/2021,207.5,0.15,27.5,10.53,50,0.87
3/10/2021,206.4,0.15,27.3,10.54,49.8,0.87
3/10/2021,206.5,0.15,27.4,10.54,50,0.87
3/10/2021,207.4,0.15,27.6,10.55,50,0.87
3/10/2021,203.8,0.15,26.8,10.56,50,0.87
3/10/2021,201.9,0.15,26.4,10.56,49.9,0.87
3/10/2021,200,0.15,26,10.57,50,0.87
3/10/2021,198.3,0.15,25.7,10.58,50,0.87
3/10/2021,196.6,0.15,25.3,10.58,50,0.87
3/10/2021,195.5,0.15,25,10.59,50,0.86
3/10/2021,198.4,0.15,25.7,10.6,50,0.87
3/10/2021,195.7,0.15,25.1,10.6,49.9,0.87
3/10/2021,192,0.15,24.2,10.61,49.9,0.87
3/10/2021,190.9,0.17,30.7,10.61,50,0.97
3/10/2021,187.5,0.16,29.7,10.62,50,0.98
3/10/2021,185.6,0.16,29.2,10.63,49.8,0.98
3/10/2021,192.3,0.17,31.1,10.64,50,0.97
3/10/2021,194.4,0.17,31.7,10.64,49.9,0.98
3/10/2021,194.7,0.17,31.8,10.65,50,0.98
3/11/2021,187.2,0.16,29.6,10.75,50,0.98
3/11/2021,194.8,0.17,31.8,10.75,50,0.98
3/11/2021,200.1,0.17,33.3,10.98,50,0.98
3/11/2021,203.7,0.17,34.4,10.99,50,0.98
3/11/2021,203.7,0.17,34.4,11,49.8,0.98
3/11/2021,198.7,0.17,33,11.01,50.4,0.98
3/11/2021,197.8,0.17,32.5,11.01,50,0.98
3/11/2021,194.8,0.17,31.7,11.02,50,0.97
3/11/2021,195.4,0.17,31.9,11.03,49.8,0.98
3/11/2021,190.4,0.16,30.5,11.04,50,0.98
3/11/2021,195.9,0.17,32.1,11.04,50.2,0.98
3/11/2021,191,0.17,30.8,11.05,50.2,0.98
3/11/2021,190,0.16,30.4,11.06,49.8,0.98
3/11/2021,188.6,0.16,30,11.07,50,0.98
3/11/2021,186.2,0.16,29.3,11.07,50,0.98
3/11/2021,185.3,0.16,29,11.08,49.9,0.98
3/11/2021,191.3,0.16,30.7,11.09,49.9,0.98
3/11/2021,186.5,0.16,29.3,11.1,49.8,0.98
3/11/2021,187.6,0.16,29.7,11.11,50,0.98
3/11/2021,185.1,0.16,29,11.11,49.9,0.98
3/11/2021,186.8,0.16,29.5,11.12,49.9,0.97
3/11/2021,189.3,0.16,30.2,11.13,49.9,0.98
3/11/2021,188,0.16,29.8,11.13,49.8,0.98
3/11/2021,187.2,0.16,29.6,11.14,50,0.98
3/11/2021,185.2,0.16,29.1,11.15,49.8,0.98
3/11/2021,188.9,0.16,30.1,11.16,49.9,0.98
3/11/2021,189.7,0.16,30.3,11.16,49.9,0.98
3/11/2021,190.5,0.16,30.6,11.17,50,0.98
3/11/2021,192.8,0.17,31.2,11.18,50,0.98
3/11/2021,196.1,0.17,32.1,11.19,49.9,0.97
3/11/2021,191.3,0.17,30.8,11.2,50,0.98
3/11/2021,191.7,0.16,30.8,11.2,49.9,0.98
3/11/2021,194,0.17,31.5,11.21,50,0.98
3/11/2021,195.3,0.17,31.8,11.22,49.8,0.98
3/11/2021,197.6,0.17,32.5,11.23,49.9,0.98
3/11/2021,198.5,0.17,32.8,11.23,50,0.98
3/11/2021,194.7,0.17,31.8,11.24,49.9,0.98
3/11/2021,190.4,0.16,30.5,11.25,50,0.98
3/11/2021,188,0.16,29.8,11.26,50,0.98
3/11/2021,187.2,0.16,29.7,11.27,50,0.98
3/11/2021,186.8,0.16,29.5,11.27,49.8,0.97
13/03/2021,226.8,0.12,27.3,11.29,50,0.99
13/03/2021,217.4,0.12,25.6,11.29,50,0.99
13/03/2021,228.9,0.12,27.7,11.3,50,0.99
13/03/2021,225.8,0.12,27,11.3,50,0.99
13/03/2021,222.4,0.12,26.4,11.31,50,0.99
13/03/2021,227.7,0.12,27.5,11.32,50,0.99
13/03/2021,219.5,0.12,25.9,11.32,50,0.99
14/03/2021,220.7,0.12,26,12,50,0.99
14/03/2021,219.9,0.12,26,12,50,0.99
14/03/2021,223.9,0.12,26.6,12.01,50,0.99
14/03/2021,217.3,0.12,25.4,12.02,50,0.99
14/03/2021,220.7,0.12,26.1,12.02,50,0.99
14/03/2021,215.6,0.12,25.1,12.03,49.9,1
14/03/2021,214.7,0.12,25,12.04,50.1,1
14/03/2021,216.5,0.12,25.3,12.04,50.1,0.99
14/03/2021,221.3,0.12,26.2,12.05,49.9,0.99
14/03/2021,218.1,0.12,25.7,12.05,50,0.99
14/03/2021,222.2,0.12,26.4,12.06,50,0.99
14/03/2021,216.8,0.12,25.4,12.07,50,0.99
14/03/2021,225.9,0.12,27.1,12.07,50,0.99
14/03/2021,225.7,0.12,27.1,12.08,50,0.99
14/03/2021,219,0.12,25.9,12.09,50,0.99
14/03/2021,224.6,0.12,26.9,12.09,50,0.99
14/03/2021,221.1,0.12,26.2,12.1,49.9,0.99
14/03/2021,219,0.12,25.8,12.11,50,0.99
14/03/2021,221.5,0.12,26.2,12.11,50,0.99
14/03/2021,221.7,0.12,26.3,12.12,50,0.99
14/03/2021,227.8,0.12,27.5,12.13,50,0.99
14/03/2021,225.3,0.12,27,12.13,50,0.99
14/03/2021,230,0.12,28.1,12.14,50,0.99
14/03/2021,229.3,0.12,27.8,12.15,50,0.99
14/03/2021,228.3,0.12,27.8,12.16,49.9,0.99
14/03/2021,232,0.12,28.3,12.16,49.9,0.99
14/03/2021,230.5,0.12,28.1,12.17,49.9,0.99
14/03/2021,231.9,0.12,28.3,12.18,50,0.98
14/03/2021,234,0.13,28.8,12.18,50,0.98
14/03/2021,232.9,0.12,28.5,12.19,50,0.99
14/03/2021,237.3,0.13,29.4,12.2,49.9,0.99
14/03/2021,231.2,0.12,28.2,12.21,50,0.99
14/03/2021,227.6,0.12,27.4,12.21,49.9,0.99
14/03/2021,229.5,0.12,27.8,12.22,50,0.98
15/03/2021,230.8,0.12,28.1,12.23,50,0.99
15/03/2021,235,0.13,29,12.23,50,0.99
15/03/2021,231.3,0.12,28.2,12.24,50,0.99
15/03/2021,233.2,0.12,28.6,12.25,50,0.99
15/03/2021,234.1,0.12,28.7,12.26,50,0.99
15/03/2021,236.7,0.13,29.3,12.26,49.9,0.99
15/03/2021,232.4,0.12,28.4,12.27,50,0.99
15/03/2021,232.6,0.12,28.4,12.28,50,0.98
15/03/2021,230.7,0.12,28,12.28,50,0.99
15/03/2021,238,0.13,29.5,12.29,50,0.99
15/03/2021,234.6,0.12,28.8,12.3,50,0.99
15/03/2021,235,0.12,28.9,12.31,50,0.99
15/03/2021,235.1,0.12,28.9,12.31,49.9,0.99
15/03/2021,233,0.12,28.5,12.32,50,0.99
15/03/2021,232,0.12,28.4,12.33,50,0.99
15/03/2021,235,0.13,29,12.33,50,0.99
15/03/2021,229.1,0.12,27.8,12.34,50,0.99
15/03/2021,232.9,0.12,28.5,12.35,50,0.99
15/03/2021,231.1,0.12,28.1,12.36,50,0.99
15/03/2021,235.9,0.13,29.1,12.36,50,0.99
15/03/2021,233,0.12,28.6,12.37,49.9,0.99
15/03/2021,232.3,0.12,28.5,12.38,50,0.99
15/03/2021,228.4,0.12,27.6,12.38,50,0.99
15/03/2021,222.5,0.12,26.4,12.39,50,0.99
15/03/2021,227.7,0.12,27.5,12.4,49.9,0.99
15/03/2021,217.5,0.12,25.5,12.4,50,0.99
15/03/2021,220.6,0.12,26.1,12.41,50,0.99
15/03/2021,223.8,0.12,26.7,12.42,50,0.99
15/03/2021,223,0.12,25.5,12.42,50,0.97
15/03/2021,233.2,0.12,27.4,12.43,50,0.97
15/03/2021,235.7,0.12,27.9,12.44,50,0.97
15/03/2021,226.3,0.12,26,12.44,50,0.97
15/03/2021,220.7,0.12,25,12.45,49.9,0.97
15/03/2021,205.7,0.11,22.5,12.46,49.8,0.97
15/03/2021,213.4,0.12,23.9,12.46,50,0.97
15/03/2021,206.7,0.11,22.4,12.47,49.9,0.97
15/03/2021,208.1,0.11,22.7,12.47,50,0.97
15/03/2021,202.1,0.11,21.8,12.48,50,0.96
15/03/2021,203.2,0.11,21.8,12.48,50,0.97
15/03/2021,219.4,0.12,24.8,12.49,50,0.97
15/03/2021,211.7,0.12,23.5,12.5,49.9,0.97
15/03/2021,223.1,0.12,25.5,12.5,49.9,0.97
15/03/2021,215.9,0.12,24.1,12.51,50,0.97
15/03/2021,212.8,0.11,23.5,12.52,49.9,0.97
15/03/2021,213.3,0.12,23.7,12.52,50,0.97
15/03/2021,211.6,0.12,23.5,12.53,50,0.97
15/03/2021,192.6,0.11,20,12.53,49.9,0.96
15/03/2021,215.5,0.12,25.1,12.54,50,0.99
15/03/2021,214.8,0.12,25,12.54,50,0.99
15/03/2021,210.5,0.12,24.3,12.55,49.9,0.99
15/03/2021,208.5,0.12,24,12.56,50,0.99
15/03/2021,221.4,0.12,26.5,12.56,50,0.99
15/03/2021,217,0.12,25.5,12.57,50,0.99
15/03/2021,216.6,0.12,25.3,12.57,50,0.99
15/03/2021,213.3,0.12,24.8,12.58,50,0.99
15/03/2021,216,0.12,25.2,12.59,50,0.99
15/03/2021,210.7,0.12,24.2,12.59,50,0.99
15/03/2021,211,0.12,24.3,12.6,50,0.99
15/03/2021,218.5,0.12,25.7,12.61,49.9,0.99
15/03/2021,215.8,0.12,25.2,12.61,50,0.99
15/03/2021,214.2,0.12,24.9,12.62,49.9,0.99
15/03/2021,214.5,0.12,24.9,12.63,50,0.99
15/03/2021,219.2,0.12,25.8,12.63,50,0.99
15/03/2021,219.6,0.12,25.9,12.64,50,0.99
15/03/2021,215.1,0.12,25.1,12.64,50,0.99
15/03/2021,218.9,0.12,25.8,12.65,50,0.99
15/03/2021,217.6,0.12,25.5,12.66,50,0.99
15/03/2021,222.3,0.12,26.3,12.66,50,0.99
15/03/2021,221.2,0.12,26.2,12.67,50.1,0.99
15/03/2021,217.1,0.12,25.4,12.68,50,0.99
15/03/2021,216.2,0.12,25.3,12.68,50,0.99
15/03/2021,206.8,0.12,23.4,12.69,49.9,0.98
15/03/2021,208.2,0.12,23.6,12.7,49.8,0.99
15/03/2021,216.6,0.12,25.3,12.7,50,0.99
15/03/2021,220.9,0.12,26.2,12.71,50,0.99
15/03/2021,230,0.12,28.2,12.71,50,0.99
15/03/2021,228.6,0.12,27.6,12.72,50,0.99
15/03/2021,235.6,0.13,29.1,12.73,50,0.99
15/03/2021,234.2,0.12,28.8,12.74,49.9,0.99
15/03/2021,228.5,0.12,27.7,12.74,50,0.99
15/03/2021,234.7,0.12,28.9,12.75,50,0.99
15/03/2021,231,0.12,28.1,12.76,49.9,0.99
15/03/2021,229.1,0.12,28,12.77,49.9,0.99
15/03/2021,229.7,0.12,28,12.77,50,0.99
15/03/2021,229.6,0.12,27.9,12.78,50,0.99
15/03/2021,234.1,0.12,28.7,12.79,49.9,0.99
15/03/2021,224.4,0.12,26.8,12.79,49.9,0.99
15/03/2021,233.4,0.12,28.7,12.8,50,0.99
15/03/2021,231.9,0.12,28.4,12.81,49.9,1
15/03/2021,230.1,0.12,28,12.81,50,0.99
15/03/2021,233.2,0.13,28.8,12.82,50,0.99
15/03/2021,231.3,0.12,28.3,12.83,50,0.99
15/03/2021,230.3,0.12,27.9,12.84,50,0.98
16/03/2021,229.6,0.12,28,13.04,50,0.99
16/03/2021,227.8,0.12,27.6,13.04,49.9,0.99
16/03/2021,225.3,0.12,27,13.05,49.9,0.99
16/03/2021,221.1,0.12,26.4,13.06,49.9,1
16/03/2021,223.9,0.12,26.8,13.07,50,0.99
16/03/2021,225,0.12,27,13.07,50,0.99
16/03/2021,225.4,0.12,27.1,13.08,49.9,0.99
16/03/2021,225.4,0.12,27.1,13.09,49.9,0.99
16/03/2021,229.7,0.12,27.9,13.31,50,0.99
16/03/2021,227.1,0.12,27.4,13.31,50,0.99
16/03/2021,219.8,0.12,26,13.32,50,0.99
16/03/2021,215.7,0.12,25.1,13.33,50,0.99
16/03/2021,214.5,0.12,25,13.33,50,0.99
16/03/2021,211.1,0.12,24.4,13.34,49.9,0.99
16/03/2021,208.6,0.12,23.9,13.35,50,0.99
16/03/2021,211.8,0.12,24.6,13.35,50,0.98
16/03/2021,223,0.12,26.7,13.36,50,0.99
16/03/2021,217.3,0.12,25.7,13.36,50,0.99
16/03/2021,220.1,0.12,26,13.37,50,0.98
16/03/2021,231.7,0.12,28.3,13.38,50,0.99
